,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hypokinesia,isPartial,state,symptom
2004-01-01,0,False,CA,Hypokinesia
2004-02-01,100,False,CA,Hypokinesia
2004-03-01,0,False,CA,Hypokinesia
2004-04-01,98,False,CA,Hypokinesia
2004-05-01,0,False,CA,Hypokinesia
2004-06-01,0,False,CA,Hypokinesia
2004-07-01,93,False,CA,Hypokinesia
2004-08-01,0,False,CA,Hypokinesia
2004-09-01,0,False,CA,Hypokinesia
2004-10-01,84,False,CA,Hypokinesia
2004-11-01,0,False,CA,Hypokinesia
2004-12-01,80,False,CA,Hypokinesia
2005-01-01,0,False,CA,Hypokinesia
2005-02-01,0,False,CA,Hypokinesia
2005-03-01,0,False,CA,Hypokinesia
2005-04-01,0,False,CA,Hypokinesia
2005-05-01,0,False,CA,Hypokinesia
2005-06-01,0,False,CA,Hypokinesia
2005-07-01,64,False,CA,Hypokinesia
2005-08-01,0,False,CA,Hypokinesia
2005-09-01,0,False,CA,Hypokinesia
2005-10-01,0,False,CA,Hypokinesia
2005-11-01,55,False,CA,Hypokinesia
2005-12-01,53,False,CA,Hypokinesia
2006-01-01,0,False,CA,Hypokinesia
2006-02-01,49,False,CA,Hypokinesia
2006-03-01,0,False,CA,Hypokinesia
2006-04-01,88,False,CA,Hypokinesia
2006-05-01,0,False,CA,Hypokinesia
2006-06-01,0,False,CA,Hypokinesia
2006-07-01,43,False,CA,Hypokinesia
2006-08-01,0,False,CA,Hypokinesia
2006-09-01,0,False,CA,Hypokinesia
2006-10-01,0,False,CA,Hypokinesia
2006-11-01,37,False,CA,Hypokinesia
2006-12-01,0,False,CA,Hypokinesia
2007-01-01,33,False,CA,Hypokinesia
2007-02-01,35,False,CA,Hypokinesia
2007-03-01,30,False,CA,Hypokinesia
2007-04-01,0,False,CA,Hypokinesia
2007-05-01,0,False,CA,Hypokinesia
2007-06-01,0,False,CA,Hypokinesia
2007-07-01,26,False,CA,Hypokinesia
2007-08-01,25,False,CA,Hypokinesia
2007-09-01,0,False,CA,Hypokinesia
2007-10-01,0,False,CA,Hypokinesia
2007-11-01,45,False,CA,Hypokinesia
2007-12-01,0,False,CA,Hypokinesia
2008-01-01,20,False,CA,Hypokinesia
2008-02-01,0,False,CA,Hypokinesia
2008-03-01,20,False,CA,Hypokinesia
2008-04-01,30,False,CA,Hypokinesia
2008-05-01,0,False,CA,Hypokinesia
2008-06-01,21,False,CA,Hypokinesia
2008-07-01,20,False,CA,Hypokinesia
2008-08-01,19,False,CA,Hypokinesia
2008-09-01,0,False,CA,Hypokinesia
2008-10-01,0,False,CA,Hypokinesia
2008-11-01,19,False,CA,Hypokinesia
2008-12-01,0,False,CA,Hypokinesia
2009-01-01,0,False,CA,Hypokinesia
2009-02-01,0,False,CA,Hypokinesia
2009-03-01,31,False,CA,Hypokinesia
2009-04-01,0,False,CA,Hypokinesia
2009-05-01,15,False,CA,Hypokinesia
2009-06-01,0,False,CA,Hypokinesia
2009-07-01,0,False,CA,Hypokinesia
2009-08-01,14,False,CA,Hypokinesia
2009-09-01,14,False,CA,Hypokinesia
2009-10-01,0,False,CA,Hypokinesia
2009-11-01,0,False,CA,Hypokinesia
2009-12-01,13,False,CA,Hypokinesia
2010-01-01,13,False,CA,Hypokinesia
2010-02-01,13,False,CA,Hypokinesia
2010-03-01,11,False,CA,Hypokinesia
2010-04-01,0,False,CA,Hypokinesia
2010-05-01,0,False,CA,Hypokinesia
2010-06-01,24,False,CA,Hypokinesia
2010-07-01,10,False,CA,Hypokinesia
2010-08-01,10,False,CA,Hypokinesia
2010-09-01,10,False,CA,Hypokinesia
2010-10-01,10,False,CA,Hypokinesia
2010-11-01,19,False,CA,Hypokinesia
2010-12-01,9,False,CA,Hypokinesia
2011-01-01,0,False,CA,Hypokinesia
2011-02-01,10,False,CA,Hypokinesia
2011-03-01,0,False,CA,Hypokinesia
2011-04-01,14,False,CA,Hypokinesia
2011-05-01,0,False,CA,Hypokinesia
2011-06-01,9,False,CA,Hypokinesia
2011-07-01,0,False,CA,Hypokinesia
2011-08-01,0,False,CA,Hypokinesia
2011-09-01,8,False,CA,Hypokinesia
2011-10-01,8,False,CA,Hypokinesia
2011-11-01,12,False,CA,Hypokinesia
2011-12-01,0,False,CA,Hypokinesia
2012-01-01,7,False,CA,Hypokinesia
2012-02-01,15,False,CA,Hypokinesia
2012-03-01,7,False,CA,Hypokinesia
2012-04-01,11,False,CA,Hypokinesia
2012-05-01,7,False,CA,Hypokinesia
2012-06-01,8,False,CA,Hypokinesia
2012-07-01,11,False,CA,Hypokinesia
2012-08-01,7,False,CA,Hypokinesia
2012-09-01,7,False,CA,Hypokinesia
2012-10-01,7,False,CA,Hypokinesia
2012-11-01,7,False,CA,Hypokinesia
2012-12-01,7,False,CA,Hypokinesia
2013-01-01,16,False,CA,Hypokinesia
2013-02-01,13,False,CA,Hypokinesia
2013-03-01,9,False,CA,Hypokinesia
2013-04-01,6,False,CA,Hypokinesia
2013-05-01,15,False,CA,Hypokinesia
2013-06-01,0,False,CA,Hypokinesia
2013-07-01,9,False,CA,Hypokinesia
2013-08-01,19,False,CA,Hypokinesia
2013-09-01,13,False,CA,Hypokinesia
2013-10-01,6,False,CA,Hypokinesia
2013-11-01,6,False,CA,Hypokinesia
2013-12-01,6,False,CA,Hypokinesia
2014-01-01,0,False,CA,Hypokinesia
2014-02-01,0,False,CA,Hypokinesia
2014-03-01,6,False,CA,Hypokinesia
2014-04-01,6,False,CA,Hypokinesia
2014-05-01,6,False,CA,Hypokinesia
2014-06-01,0,False,CA,Hypokinesia
2014-07-01,7,False,CA,Hypokinesia
2014-08-01,11,False,CA,Hypokinesia
2014-09-01,7,False,CA,Hypokinesia
2014-10-01,7,False,CA,Hypokinesia
2014-11-01,0,False,CA,Hypokinesia
2014-12-01,7,False,CA,Hypokinesia
2015-01-01,7,False,CA,Hypokinesia
2015-02-01,0,False,CA,Hypokinesia
2015-03-01,7,False,CA,Hypokinesia
2015-04-01,10,False,CA,Hypokinesia
2015-05-01,10,False,CA,Hypokinesia
2015-06-01,7,False,CA,Hypokinesia
2015-07-01,0,False,CA,Hypokinesia
2015-08-01,7,False,CA,Hypokinesia
2015-09-01,7,False,CA,Hypokinesia
2015-10-01,6,False,CA,Hypokinesia
2015-11-01,7,False,CA,Hypokinesia
2015-12-01,7,False,CA,Hypokinesia
2016-01-01,0,False,CA,Hypokinesia
2016-02-01,5,False,CA,Hypokinesia
2016-03-01,12,False,CA,Hypokinesia
2016-04-01,10,False,CA,Hypokinesia
2016-05-01,13,False,CA,Hypokinesia
2016-06-01,11,False,CA,Hypokinesia
2016-07-01,11,False,CA,Hypokinesia
2016-08-01,14,False,CA,Hypokinesia
2016-09-01,8,False,CA,Hypokinesia
2016-10-01,10,False,CA,Hypokinesia
2016-11-01,10,False,CA,Hypokinesia
2016-12-01,10,False,CA,Hypokinesia
2017-01-01,5,False,CA,Hypokinesia
2017-02-01,5,False,CA,Hypokinesia
2017-03-01,9,False,CA,Hypokinesia
2017-04-01,12,False,CA,Hypokinesia
2017-05-01,7,False,CA,Hypokinesia
2017-06-01,0,False,CA,Hypokinesia
2017-07-01,5,False,CA,Hypokinesia
2017-08-01,0,False,CA,Hypokinesia
2017-09-01,5,False,CA,Hypokinesia
2017-10-01,0,False,CA,Hypokinesia
2017-11-01,5,False,CA,Hypokinesia
2017-12-01,7,False,CA,Hypokinesia
2018-01-01,7,False,CA,Hypokinesia
2018-02-01,15,False,CA,Hypokinesia
2018-03-01,9,False,CA,Hypokinesia
2018-04-01,9,False,CA,Hypokinesia
2018-05-01,9,False,CA,Hypokinesia
2018-06-01,10,False,CA,Hypokinesia
2018-07-01,5,False,CA,Hypokinesia
2018-08-01,14,False,CA,Hypokinesia
2018-09-01,12,True,CA,Hypokinesia
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hypokinesia,isPartial,state,symptom
2004-01-01,0,False,FL,Hypokinesia
2004-02-01,0,False,FL,Hypokinesia
2004-03-01,0,False,FL,Hypokinesia
2004-04-01,0,False,FL,Hypokinesia
2004-05-01,0,False,FL,Hypokinesia
2004-06-01,0,False,FL,Hypokinesia
2004-07-01,0,False,FL,Hypokinesia
2004-08-01,0,False,FL,Hypokinesia
2004-09-01,0,False,FL,Hypokinesia
2004-10-01,0,False,FL,Hypokinesia
2004-11-01,0,False,FL,Hypokinesia
2004-12-01,0,False,FL,Hypokinesia
2005-01-01,0,False,FL,Hypokinesia
2005-02-01,0,False,FL,Hypokinesia
2005-03-01,0,False,FL,Hypokinesia
2005-04-01,100,False,FL,Hypokinesia
2005-05-01,0,False,FL,Hypokinesia
2005-06-01,90,False,FL,Hypokinesia
2005-07-01,0,False,FL,Hypokinesia
2005-08-01,0,False,FL,Hypokinesia
2005-09-01,75,False,FL,Hypokinesia
2005-10-01,0,False,FL,Hypokinesia
2005-11-01,0,False,FL,Hypokinesia
2005-12-01,0,False,FL,Hypokinesia
2006-01-01,0,False,FL,Hypokinesia
2006-02-01,0,False,FL,Hypokinesia
2006-03-01,0,False,FL,Hypokinesia
2006-04-01,0,False,FL,Hypokinesia
2006-05-01,0,False,FL,Hypokinesia
2006-06-01,0,False,FL,Hypokinesia
2006-07-01,0,False,FL,Hypokinesia
2006-08-01,0,False,FL,Hypokinesia
2006-09-01,49,False,FL,Hypokinesia
2006-10-01,0,False,FL,Hypokinesia
2006-11-01,46,False,FL,Hypokinesia
2006-12-01,0,False,FL,Hypokinesia
2007-01-01,0,False,FL,Hypokinesia
2007-02-01,0,False,FL,Hypokinesia
2007-03-01,0,False,FL,Hypokinesia
2007-04-01,0,False,FL,Hypokinesia
2007-05-01,35,False,FL,Hypokinesia
2007-06-01,37,False,FL,Hypokinesia
2007-07-01,0,False,FL,Hypokinesia
2007-08-01,0,False,FL,Hypokinesia
2007-09-01,0,False,FL,Hypokinesia
2007-10-01,0,False,FL,Hypokinesia
2007-11-01,0,False,FL,Hypokinesia
2007-12-01,66,False,FL,Hypokinesia
2008-01-01,0,False,FL,Hypokinesia
2008-02-01,30,False,FL,Hypokinesia
2008-03-01,28,False,FL,Hypokinesia
2008-04-01,0,False,FL,Hypokinesia
2008-05-01,0,False,FL,Hypokinesia
2008-06-01,0,False,FL,Hypokinesia
2008-07-01,0,False,FL,Hypokinesia
2008-08-01,56,False,FL,Hypokinesia
2008-09-01,0,False,FL,Hypokinesia
2008-10-01,0,False,FL,Hypokinesia
2008-11-01,0,False,FL,Hypokinesia
2008-12-01,0,False,FL,Hypokinesia
2009-01-01,0,False,FL,Hypokinesia
2009-02-01,0,False,FL,Hypokinesia
2009-03-01,0,False,FL,Hypokinesia
2009-04-01,0,False,FL,Hypokinesia
2009-05-01,0,False,FL,Hypokinesia
2009-06-01,0,False,FL,Hypokinesia
2009-07-01,0,False,FL,Hypokinesia
2009-08-01,0,False,FL,Hypokinesia
2009-09-01,24,False,FL,Hypokinesia
2009-10-01,0,False,FL,Hypokinesia
2009-11-01,24,False,FL,Hypokinesia
2009-12-01,0,False,FL,Hypokinesia
2010-01-01,22,False,FL,Hypokinesia
2010-02-01,22,False,FL,Hypokinesia
2010-03-01,20,False,FL,Hypokinesia
2010-04-01,0,False,FL,Hypokinesia
2010-05-01,0,False,FL,Hypokinesia
2010-06-01,0,False,FL,Hypokinesia
2010-07-01,0,False,FL,Hypokinesia
2010-08-01,0,False,FL,Hypokinesia
2010-09-01,20,False,FL,Hypokinesia
2010-10-01,0,False,FL,Hypokinesia
2010-11-01,0,False,FL,Hypokinesia
2010-12-01,0,False,FL,Hypokinesia
2011-01-01,0,False,FL,Hypokinesia
2011-02-01,0,False,FL,Hypokinesia
2011-03-01,15,False,FL,Hypokinesia
2011-04-01,21,False,FL,Hypokinesia
2011-05-01,0,False,FL,Hypokinesia
2011-06-01,11,False,FL,Hypokinesia
2011-07-01,0,False,FL,Hypokinesia
2011-08-01,9,False,FL,Hypokinesia
2011-09-01,0,False,FL,Hypokinesia
2011-10-01,0,False,FL,Hypokinesia
2011-11-01,9,False,FL,Hypokinesia
2011-12-01,9,False,FL,Hypokinesia
2012-01-01,0,False,FL,Hypokinesia
2012-02-01,9,False,FL,Hypokinesia
2012-03-01,0,False,FL,Hypokinesia
2012-04-01,8,False,FL,Hypokinesia
2012-05-01,8,False,FL,Hypokinesia
2012-06-01,9,False,FL,Hypokinesia
2012-07-01,8,False,FL,Hypokinesia
2012-08-01,0,False,FL,Hypokinesia
2012-09-01,8,False,FL,Hypokinesia
2012-10-01,7,False,FL,Hypokinesia
2012-11-01,14,False,FL,Hypokinesia
2012-12-01,0,False,FL,Hypokinesia
2013-01-01,7,False,FL,Hypokinesia
2013-02-01,0,False,FL,Hypokinesia
2013-03-01,9,False,FL,Hypokinesia
2013-04-01,5,False,FL,Hypokinesia
2013-05-01,0,False,FL,Hypokinesia
2013-06-01,9,False,FL,Hypokinesia
2013-07-01,7,False,FL,Hypokinesia
2013-08-01,7,False,FL,Hypokinesia
2013-09-01,6,False,FL,Hypokinesia
2013-10-01,10,False,FL,Hypokinesia
2013-11-01,6,False,FL,Hypokinesia
2013-12-01,6,False,FL,Hypokinesia
2014-01-01,6,False,FL,Hypokinesia
2014-02-01,13,False,FL,Hypokinesia
2014-03-01,6,False,FL,Hypokinesia
2014-04-01,13,False,FL,Hypokinesia
2014-05-01,0,False,FL,Hypokinesia
2014-06-01,0,False,FL,Hypokinesia
2014-07-01,7,False,FL,Hypokinesia
2014-08-01,7,False,FL,Hypokinesia
2014-09-01,0,False,FL,Hypokinesia
2014-10-01,8,False,FL,Hypokinesia
2014-11-01,8,False,FL,Hypokinesia
2014-12-01,0,False,FL,Hypokinesia
2015-01-01,8,False,FL,Hypokinesia
2015-02-01,8,False,FL,Hypokinesia
2015-03-01,0,False,FL,Hypokinesia
2015-04-01,0,False,FL,Hypokinesia
2015-05-01,8,False,FL,Hypokinesia
2015-06-01,0,False,FL,Hypokinesia
2015-07-01,7,False,FL,Hypokinesia
2015-08-01,0,False,FL,Hypokinesia
2015-09-01,7,False,FL,Hypokinesia
2015-10-01,7,False,FL,Hypokinesia
2015-11-01,0,False,FL,Hypokinesia
2015-12-01,0,False,FL,Hypokinesia
2016-01-01,0,False,FL,Hypokinesia
2016-02-01,10,False,FL,Hypokinesia
2016-03-01,0,False,FL,Hypokinesia
2016-04-01,0,False,FL,Hypokinesia
2016-05-01,8,False,FL,Hypokinesia
2016-06-01,16,False,FL,Hypokinesia
2016-07-01,5,False,FL,Hypokinesia
2016-08-01,5,False,FL,Hypokinesia
2016-09-01,0,False,FL,Hypokinesia
2016-10-01,5,False,FL,Hypokinesia
2016-11-01,0,False,FL,Hypokinesia
2016-12-01,10,False,FL,Hypokinesia
2017-01-01,7,False,FL,Hypokinesia
2017-02-01,5,False,FL,Hypokinesia
2017-03-01,9,False,FL,Hypokinesia
2017-04-01,5,False,FL,Hypokinesia
2017-05-01,5,False,FL,Hypokinesia
2017-06-01,5,False,FL,Hypokinesia
2017-07-01,5,False,FL,Hypokinesia
2017-08-01,5,False,FL,Hypokinesia
2017-09-01,5,False,FL,Hypokinesia
2017-10-01,9,False,FL,Hypokinesia
2017-11-01,5,False,FL,Hypokinesia
2017-12-01,5,False,FL,Hypokinesia
2018-01-01,9,False,FL,Hypokinesia
2018-02-01,9,False,FL,Hypokinesia
2018-03-01,0,False,FL,Hypokinesia
2018-04-01,4,False,FL,Hypokinesia
2018-05-01,15,False,FL,Hypokinesia
2018-06-01,5,False,FL,Hypokinesia
2018-07-01,9,False,FL,Hypokinesia
2018-08-01,4,False,FL,Hypokinesia
2018-09-01,0,True,FL,Hypokinesia
,state,symptom
,state,symptom
,state,symptom
date,Hypokinesia,isPartial,state,symptom
2004-01-01,0,False,IL,Hypokinesia
2004-02-01,0,False,IL,Hypokinesia
2004-03-01,0,False,IL,Hypokinesia
2004-04-01,0,False,IL,Hypokinesia
2004-05-01,0,False,IL,Hypokinesia
2004-06-01,0,False,IL,Hypokinesia
2004-07-01,0,False,IL,Hypokinesia
2004-08-01,0,False,IL,Hypokinesia
2004-09-01,0,False,IL,Hypokinesia
2004-10-01,0,False,IL,Hypokinesia
2004-11-01,0,False,IL,Hypokinesia
2004-12-01,0,False,IL,Hypokinesia
2005-01-01,0,False,IL,Hypokinesia
2005-02-01,0,False,IL,Hypokinesia
2005-03-01,0,False,IL,Hypokinesia
2005-04-01,0,False,IL,Hypokinesia
2005-05-01,0,False,IL,Hypokinesia
2005-06-01,0,False,IL,Hypokinesia
2005-07-01,0,False,IL,Hypokinesia
2005-08-01,0,False,IL,Hypokinesia
2005-09-01,0,False,IL,Hypokinesia
2005-10-01,0,False,IL,Hypokinesia
2005-11-01,0,False,IL,Hypokinesia
2005-12-01,0,False,IL,Hypokinesia
2006-01-01,0,False,IL,Hypokinesia
2006-02-01,0,False,IL,Hypokinesia
2006-03-01,87,False,IL,Hypokinesia
2006-04-01,0,False,IL,Hypokinesia
2006-05-01,0,False,IL,Hypokinesia
2006-06-01,0,False,IL,Hypokinesia
2006-07-01,0,False,IL,Hypokinesia
2006-08-01,85,False,IL,Hypokinesia
2006-09-01,0,False,IL,Hypokinesia
2006-10-01,0,False,IL,Hypokinesia
2006-11-01,76,False,IL,Hypokinesia
2006-12-01,0,False,IL,Hypokinesia
2007-01-01,0,False,IL,Hypokinesia
2007-02-01,0,False,IL,Hypokinesia
2007-03-01,0,False,IL,Hypokinesia
2007-04-01,67,False,IL,Hypokinesia
2007-05-01,0,False,IL,Hypokinesia
2007-06-01,66,False,IL,Hypokinesia
2007-07-01,0,False,IL,Hypokinesia
2007-08-01,61,False,IL,Hypokinesia
2007-09-01,0,False,IL,Hypokinesia
2007-10-01,0,False,IL,Hypokinesia
2007-11-01,0,False,IL,Hypokinesia
2007-12-01,0,False,IL,Hypokinesia
2008-01-01,0,False,IL,Hypokinesia
2008-02-01,0,False,IL,Hypokinesia
2008-03-01,0,False,IL,Hypokinesia
2008-04-01,0,False,IL,Hypokinesia
2008-05-01,0,False,IL,Hypokinesia
2008-06-01,0,False,IL,Hypokinesia
2008-07-01,55,False,IL,Hypokinesia
2008-08-01,0,False,IL,Hypokinesia
2008-09-01,0,False,IL,Hypokinesia
2008-10-01,0,False,IL,Hypokinesia
2008-11-01,54,False,IL,Hypokinesia
2008-12-01,0,False,IL,Hypokinesia
2009-01-01,50,False,IL,Hypokinesia
2009-02-01,0,False,IL,Hypokinesia
2009-03-01,0,False,IL,Hypokinesia
2009-04-01,99,False,IL,Hypokinesia
2009-05-01,0,False,IL,Hypokinesia
2009-06-01,0,False,IL,Hypokinesia
2009-07-01,0,False,IL,Hypokinesia
2009-08-01,0,False,IL,Hypokinesia
2009-09-01,100,False,IL,Hypokinesia
2009-10-01,0,False,IL,Hypokinesia
2009-11-01,0,False,IL,Hypokinesia
2009-12-01,0,False,IL,Hypokinesia
2010-01-01,0,False,IL,Hypokinesia
2010-02-01,0,False,IL,Hypokinesia
2010-03-01,42,False,IL,Hypokinesia
2010-04-01,44,False,IL,Hypokinesia
2010-05-01,0,False,IL,Hypokinesia
2010-06-01,0,False,IL,Hypokinesia
2010-07-01,0,False,IL,Hypokinesia
2010-08-01,0,False,IL,Hypokinesia
2010-09-01,0,False,IL,Hypokinesia
2010-10-01,0,False,IL,Hypokinesia
2010-11-01,0,False,IL,Hypokinesia
2010-12-01,43,False,IL,Hypokinesia
2011-01-01,0,False,IL,Hypokinesia
2011-02-01,20,False,IL,Hypokinesia
2011-03-01,18,False,IL,Hypokinesia
2011-04-01,0,False,IL,Hypokinesia
2011-05-01,0,False,IL,Hypokinesia
2011-06-01,0,False,IL,Hypokinesia
2011-07-01,0,False,IL,Hypokinesia
2011-08-01,0,False,IL,Hypokinesia
2011-09-01,0,False,IL,Hypokinesia
2011-10-01,0,False,IL,Hypokinesia
2011-11-01,16,False,IL,Hypokinesia
2011-12-01,14,False,IL,Hypokinesia
2012-01-01,13,False,IL,Hypokinesia
2012-02-01,14,False,IL,Hypokinesia
2012-03-01,0,False,IL,Hypokinesia
2012-04-01,26,False,IL,Hypokinesia
2012-05-01,20,False,IL,Hypokinesia
2012-06-01,20,False,IL,Hypokinesia
2012-07-01,25,False,IL,Hypokinesia
2012-08-01,12,False,IL,Hypokinesia
2012-09-01,12,False,IL,Hypokinesia
2012-10-01,12,False,IL,Hypokinesia
2012-11-01,0,False,IL,Hypokinesia
2012-12-01,19,False,IL,Hypokinesia
2013-01-01,12,False,IL,Hypokinesia
2013-02-01,19,False,IL,Hypokinesia
2013-03-01,12,False,IL,Hypokinesia
2013-04-01,18,False,IL,Hypokinesia
2013-05-01,12,False,IL,Hypokinesia
2013-06-01,13,False,IL,Hypokinesia
2013-07-01,13,False,IL,Hypokinesia
2013-08-01,12,False,IL,Hypokinesia
2013-09-01,31,False,IL,Hypokinesia
2013-10-01,12,False,IL,Hypokinesia
2013-11-01,25,False,IL,Hypokinesia
2013-12-01,25,False,IL,Hypokinesia
2014-01-01,12,False,IL,Hypokinesia
2014-02-01,0,False,IL,Hypokinesia
2014-03-01,0,False,IL,Hypokinesia
2014-04-01,12,False,IL,Hypokinesia
2014-05-01,12,False,IL,Hypokinesia
2014-06-01,0,False,IL,Hypokinesia
2014-07-01,0,False,IL,Hypokinesia
2014-08-01,14,False,IL,Hypokinesia
2014-09-01,0,False,IL,Hypokinesia
2014-10-01,13,False,IL,Hypokinesia
2014-11-01,15,False,IL,Hypokinesia
2014-12-01,0,False,IL,Hypokinesia
2015-01-01,0,False,IL,Hypokinesia
2015-02-01,0,False,IL,Hypokinesia
2015-03-01,0,False,IL,Hypokinesia
2015-04-01,30,False,IL,Hypokinesia
2015-05-01,31,False,IL,Hypokinesia
2015-06-01,15,False,IL,Hypokinesia
2015-07-01,0,False,IL,Hypokinesia
2015-08-01,0,False,IL,Hypokinesia
2015-09-01,12,False,IL,Hypokinesia
2015-10-01,0,False,IL,Hypokinesia
2015-11-01,26,False,IL,Hypokinesia
2015-12-01,13,False,IL,Hypokinesia
2016-01-01,15,False,IL,Hypokinesia
2016-02-01,11,False,IL,Hypokinesia
2016-03-01,0,False,IL,Hypokinesia
2016-04-01,10,False,IL,Hypokinesia
2016-05-01,20,False,IL,Hypokinesia
2016-06-01,0,False,IL,Hypokinesia
2016-07-01,20,False,IL,Hypokinesia
2016-08-01,11,False,IL,Hypokinesia
2016-09-01,0,False,IL,Hypokinesia
2016-10-01,10,False,IL,Hypokinesia
2016-11-01,10,False,IL,Hypokinesia
2016-12-01,0,False,IL,Hypokinesia
2017-01-01,9,False,IL,Hypokinesia
2017-02-01,0,False,IL,Hypokinesia
2017-03-01,9,False,IL,Hypokinesia
2017-04-01,14,False,IL,Hypokinesia
2017-05-01,10,False,IL,Hypokinesia
2017-06-01,10,False,IL,Hypokinesia
2017-07-01,11,False,IL,Hypokinesia
2017-08-01,0,False,IL,Hypokinesia
2017-09-01,0,False,IL,Hypokinesia
2017-10-01,9,False,IL,Hypokinesia
2017-11-01,10,False,IL,Hypokinesia
2017-12-01,0,False,IL,Hypokinesia
2018-01-01,0,False,IL,Hypokinesia
2018-02-01,10,False,IL,Hypokinesia
2018-03-01,0,False,IL,Hypokinesia
2018-04-01,0,False,IL,Hypokinesia
2018-05-01,19,False,IL,Hypokinesia
2018-06-01,10,False,IL,Hypokinesia
2018-07-01,0,False,IL,Hypokinesia
2018-08-01,10,False,IL,Hypokinesia
2018-09-01,0,True,IL,Hypokinesia
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hypokinesia,isPartial,state,symptom
2004-01-01,0,False,NY,Hypokinesia
2004-02-01,0,False,NY,Hypokinesia
2004-03-01,0,False,NY,Hypokinesia
2004-04-01,0,False,NY,Hypokinesia
2004-05-01,0,False,NY,Hypokinesia
2004-06-01,0,False,NY,Hypokinesia
2004-07-01,0,False,NY,Hypokinesia
2004-08-01,0,False,NY,Hypokinesia
2004-09-01,0,False,NY,Hypokinesia
2004-10-01,0,False,NY,Hypokinesia
2004-11-01,0,False,NY,Hypokinesia
2004-12-01,100,False,NY,Hypokinesia
2005-01-01,0,False,NY,Hypokinesia
2005-02-01,0,False,NY,Hypokinesia
2005-03-01,0,False,NY,Hypokinesia
2005-04-01,0,False,NY,Hypokinesia
2005-05-01,0,False,NY,Hypokinesia
2005-06-01,0,False,NY,Hypokinesia
2005-07-01,85,False,NY,Hypokinesia
2005-08-01,79,False,NY,Hypokinesia
2005-09-01,0,False,NY,Hypokinesia
2005-10-01,0,False,NY,Hypokinesia
2005-11-01,0,False,NY,Hypokinesia
2005-12-01,0,False,NY,Hypokinesia
2006-01-01,0,False,NY,Hypokinesia
2006-02-01,61,False,NY,Hypokinesia
2006-03-01,0,False,NY,Hypokinesia
2006-04-01,0,False,NY,Hypokinesia
2006-05-01,0,False,NY,Hypokinesia
2006-06-01,0,False,NY,Hypokinesia
2006-07-01,57,False,NY,Hypokinesia
2006-08-01,52,False,NY,Hypokinesia
2006-09-01,0,False,NY,Hypokinesia
2006-10-01,0,False,NY,Hypokinesia
2006-11-01,0,False,NY,Hypokinesia
2006-12-01,0,False,NY,Hypokinesia
2007-01-01,0,False,NY,Hypokinesia
2007-02-01,0,False,NY,Hypokinesia
2007-03-01,0,False,NY,Hypokinesia
2007-04-01,0,False,NY,Hypokinesia
2007-05-01,0,False,NY,Hypokinesia
2007-06-01,0,False,NY,Hypokinesia
2007-07-01,0,False,NY,Hypokinesia
2007-08-01,35,False,NY,Hypokinesia
2007-09-01,0,False,NY,Hypokinesia
2007-10-01,0,False,NY,Hypokinesia
2007-11-01,30,False,NY,Hypokinesia
2007-12-01,31,False,NY,Hypokinesia
2008-01-01,28,False,NY,Hypokinesia
2008-02-01,29,False,NY,Hypokinesia
2008-03-01,54,False,NY,Hypokinesia
2008-04-01,55,False,NY,Hypokinesia
2008-05-01,27,False,NY,Hypokinesia
2008-06-01,29,False,NY,Hypokinesia
2008-07-01,0,False,NY,Hypokinesia
2008-08-01,0,False,NY,Hypokinesia
2008-09-01,26,False,NY,Hypokinesia
2008-10-01,0,False,NY,Hypokinesia
2008-11-01,25,False,NY,Hypokinesia
2008-12-01,0,False,NY,Hypokinesia
2009-01-01,0,False,NY,Hypokinesia
2009-02-01,0,False,NY,Hypokinesia
2009-03-01,0,False,NY,Hypokinesia
2009-04-01,24,False,NY,Hypokinesia
2009-05-01,0,False,NY,Hypokinesia
2009-06-01,0,False,NY,Hypokinesia
2009-07-01,0,False,NY,Hypokinesia
2009-08-01,0,False,NY,Hypokinesia
2009-09-01,23,False,NY,Hypokinesia
2009-10-01,0,False,NY,Hypokinesia
2009-11-01,0,False,NY,Hypokinesia
2009-12-01,22,False,NY,Hypokinesia
2010-01-01,43,False,NY,Hypokinesia
2010-02-01,0,False,NY,Hypokinesia
2010-03-01,41,False,NY,Hypokinesia
2010-04-01,64,False,NY,Hypokinesia
2010-05-01,0,False,NY,Hypokinesia
2010-06-01,0,False,NY,Hypokinesia
2010-07-01,0,False,NY,Hypokinesia
2010-08-01,21,False,NY,Hypokinesia
2010-09-01,20,False,NY,Hypokinesia
2010-10-01,0,False,NY,Hypokinesia
2010-11-01,0,False,NY,Hypokinesia
2010-12-01,0,False,NY,Hypokinesia
2011-01-01,10,False,NY,Hypokinesia
2011-02-01,16,False,NY,Hypokinesia
2011-03-01,9,False,NY,Hypokinesia
2011-04-01,10,False,NY,Hypokinesia
2011-05-01,10,False,NY,Hypokinesia
2011-06-01,10,False,NY,Hypokinesia
2011-07-01,0,False,NY,Hypokinesia
2011-08-01,0,False,NY,Hypokinesia
